"","seqnames","start","end","width","strand","Length","ensemblID","Symbol","EntrezID","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B","associated_phenotypes","gene_description"
"ENSRNOG00000024602","1",170365135,170547775,182641,"-",6610,"ENSRNOG00000024602","Plekha7","499249",8.28999268085808,0.423816983951671,4.6943396376191,3.30052362456983,0.00522315883229401,0.0388282700546604,-2.19847182057256,"decreased systemic vascular resistance; decreased urine protein level; salt-sensitive hypertension; Cardiac Fibrosis; glomerulosclerosis; decreased urine albumin level; hypertension; increased cardiac stroke volume; Intellectual Disability; angle-closure glaucoma; increased cardiac output; increased vasodilation; decreased susceptibility to hypertension; Cleft Lip","pleckstrin homology domain containing A7 [Source:RGD Symbol;Acc:1598216]"
"ENSRNOG00000028166","12",16315414,16318080,2667,"+",1050,"ENSRNOG00000028166","Asmtl","288527",12.3676087712687,-0.232777655609317,3.65688807675286,-3.30020061623244,0.00522652497922739,0.0388282700546604,-2.06159671542021,"acute myeloid leukemia; Amenorrhea; Autistic Disorder","acetylserotonin O-methyltransferase-like [Source:RGD Symbol;Acc:1306877]"
"ENSRNOG00000013505","15",2463056,2476553,13498,"-",2940,"ENSRNOG00000013505","Vdac2","83531",54.3195631324464,-0.221423381361699,7.56241616038362,-3.30026000965967,0.00522590586356457,0.0388282700546604,-2.34464357739364,"Diabetic Nephropathies; Osteoarthritis; Mouth Neoplasms; squamous cell carcinoma; visual epilepsy; Myocardial Infarction; Burns; temporal lobe epilepsy; Epilepsy","voltage-dependent anion channel 2 [Source:RGD Symbol;Acc:621576]"
"ENSRNOG00000018367","1",196493589,196503974,10386,"+",1513,"ENSRNOG00000018367","Taldo1","83688",36.856831355605,-0.221129727921083,6.14038103487848,-3.30103807818956,0.00521780206015183,0.0388282700546604,-2.30136559334033,"neuronal ceroid lipofuscinosis; IMMUNODEFICIENCY 39; cataract; Chemical and Drug Induced Liver Injury; Segawa Syndrome, Autosomal Recessive; Transaldolase Deficiency; carbohydrate metabolic disorder; Parkinson's disease; early infantile epileptic encephalopathy; hepatocellular carcinoma; developmental and epileptic encephalopathy","transaldolase 1 [Source:RGD Symbol;Acc:620674]"
"ENSRNOG00000017359","9",86545921,86559742,13822,"+",1951,"ENSRNOG00000017359","Itm2c","301575",298.873889633821,-0.218627698506779,9.60528627992307,-3.30058188191648,0.00522255194919532,0.0388282700546604,-2.3759689237781,"Perlman syndrome; Joubert Syndrome 22","integral membrane protein 2C [Source:RGD Symbol;Acc:1309503]"
"ENSRNOG00000014529","8",55519147,55577212,58066,"+",1620,"ENSRNOG00000014529","Ube2q2","363065",40.2265601566516,-0.193462119423615,5.9480069697521,-3.30083922236888,0.00521987200448011,0.0388282700546604,-2.29372294785958,"Schizophrenia; Bloom Syndrome; colorectal cancer","ubiquitin conjugating enzyme E2 Q2 [Source:RGD Symbol;Acc:1307680]"
"ENSRNOG00000011951","2",41969176,41974947,5772,"+",2807,"ENSRNOG00000011951","Plk2","83722",48.1546053373695,-0.361732162385233,7.88556878260409,-3.29984502640585,0.00523023317211763,0.0388385492621073,-2.35001673104441,"Neurodevelopmental Disorders; hereditary breast ovarian cancer syndrome; Experimental Mammary Neoplasms; Drug-Related Side Effects and Adverse Reactions; juvenile rheumatoid arthritis; Animal Mammary Neoplasms; Carcinoma; Esophageal Atresia","polo-like kinase 2 [Source:RGD Symbol;Acc:620760]"
"ENSRNOG00000047853","8",121375308,121377877,2570,"+",540,"ENSRNOG00000047853","Ss18l2","687029",31.2650342426731,-0.265431717894582,4.35508534004007,-3.29943965553215,0.00523446370252299,0.0388526963757237,-2.1425685215416,"congenital muscular dystrophy-dystroglycanopathy type A8","SS18 like 2 [Source:RGD Symbol;Acc:1590139]"
"ENSRNOG00000046704","1",67023989,67024117,129,"-",129,"ENSRNOG00000046704","Mir3099","102466621",5.56136049092548,2.02996608500761,-2.4752980969513,3.29669888762495,0.00526315673318138,0.0389274480890474,-3.11365450903162,"","microRNA 3099 [Source:RGD Symbol;Acc:7489040]"
"ENSRNOG00000064841","12",202490,239738,37249,"+",416,"ENSRNOG00000064841",NA,"NULL",1.55689425267945,1.52235953470028,-1.4399233524332,3.29674010599194,0.0052627240575167,0.0389274480890474,-2.78310627845145,"",NA
"ENSRNOG00000009945","8",96317849,96385195,67347,"-",2920,"ENSRNOG00000009945","Pls1","315926",8.02684418554422,0.554781402152457,3.92030050545057,3.29789002725305,0.00525066746719894,0.0389274480890474,-2.11476339493667,"Liver Neoplasms; Hearing Loss; autosomal dominant nonsyndromic deafness; Autosomal Dominant Nonsyndromic Deafness 76; sensorineural hearing loss","plastin 1 [Source:RGD Symbol;Acc:1307142]"
"ENSRNOG00000027503","8",44733029,44737271,4243,"+",3504,"ENSRNOG00000027503","Rps25","122799",20.8386214891027,-0.353519020822909,6.81259188002591,-3.29748299502419,0.00525493192359691,0.0389274480890474,-2.33165412848756,"Schizophrenia; congenital myasthenic syndrome 13; immunodeficiency 18; Immunodeficiency 19; Long QT Syndrome 10; Dwarfism; Glycogen Storage Disease IB; congenital disorder of glycosylation Ij; immunodeficiency 17; CD3epsilon deficiency; inflammatory bowel disease 28; Chromosome 11, Partial Trisomy 11q","ribosomal protein s25 [Source:RGD Symbol;Acc:621043]"
"ENSRNOG00000020487","10",86220194,86221178,985,"-",720,"ENSRNOG00000020487","Coa3","498000",24.6640897569038,-0.303045038316905,4.715089288415,-3.2971876556532,0.00525802834547541,0.0389274480890474,-2.18957378352166,"cytochrome-c oxidase deficiency disease; Mitochondrial Complex IV Deficiency, Nuclear Type 14","cytochrome C oxidase assembly factor 3 [Source:RGD Symbol;Acc:1564337]"
"ENSRNOG00000049780","4",25966750,25998077,31328,"-",6621,"ENSRNOG00000049780","Sri","683667",10.691674898278,-0.248544228241803,6.47049584503548,-3.29764596917028,0.00525322403638807,0.0389274480890474,-2.32224344456079,"Experimental Liver Cirrhosis; genetic disease; congestive heart failure; Weight Gain; Cardiomegaly; Pleomorphic Xanthoastrocytoma","sorcin [Source:RGD Symbol;Acc:1584485]"
"ENSRNOG00000015300","10",13907253,13912841,5589,"+",2185,"ENSRNOG00000015300","Spsb3","302981",11.6377193417457,-0.224737435609395,4.80693606599076,-3.29757445957141,0.00525397335278546,0.0389274480890474,-2.20152551678102,"Fanconi Anemia; Familial Mediterranean Fever; Epilepsy; Tuberous Sclerosis 2; idiopathic generalized epilepsy","splA/ryanodine receptor domain and SOCS box containing 3 [Source:RGD Symbol;Acc:1310936]"
"ENSRNOG00000007793","5",47647071,47650161,3091,"-",1664,"ENSRNOG00000007793","Pnrc1","286988",48.7298474447836,-0.162091897984198,6.0529781030675,-3.29669727676486,0.00526317364335397,0.0389274480890474,-2.30636454053917,"Chemical and Drug Induced Liver Injury","proline-rich nuclear receptor coactivator 1 [Source:RGD Symbol;Acc:628753]"
"ENSRNOG00000061100","4",104410516,104429349,18834,"+",1636,"ENSRNOG00000061100","Tmem150a","245966",6.09598748698257,0.356147403278998,2.67870197357508,3.29643011745481,0.00526597892730034,0.0389294246982879,-2.00065587542953,"","transmembrane protein 150A [Source:RGD Symbol;Acc:619998]"
"ENSRNOG00000019277","16",69435005,69451471,16467,"+",2582,"ENSRNOG00000019277","Vdac3","83532",62.4095202073074,-0.227031601213035,7.64105209171443,-3.29622813064254,0.00526810086442595,0.0389294246982879,-2.35353922598251,"Immunodeficiency 15B; IMMUNODEFICIENCY 15","voltage-dependent anion channel 3 [Source:RGD Symbol;Acc:621577]"
"ENSRNOG00000003635","13",94720928,94866702,145775,"-",5031,"ENSRNOG00000003635","Disp1","289338",4.19187646219178,0.334096637079858,3.87620012620652,3.29594252721674,0.00527110267908902,0.0389343870743675,-2.10614556423223,"parathyroid carcinoma; Esophageal Atresia; Holoprosencephaly; gastrointestinal stromal tumor; Loeys-Dietz Syndrome 4","dispatched RND transporter family member 1 [Source:RGD Symbol;Acc:1307675]"
"ENSRNOG00000008373","6",45223980,45271145,47166,"-",2054,"ENSRNOG00000008373","Colec11","366588",52.6018258554748,-0.293001071857852,7.43141900824807,-3.29497108940498,0.00528132570343825,0.0389582295156937,-2.35147233461623,"Diamond-Blackfan Anemia; 3MC syndrome 2; Breast Neoplasms; Craniofacial Abnormalities; 3MC syndrome 3; Diamond-Blackfan Anemia 8; 3MC syndrome 1; pigmentation disease","collectin sub-family member 11 [Source:RGD Symbol;Acc:1309678]"
"ENSRNOG00000010821","7",110614951,110627675,12725,"-",3089,"ENSRNOG00000010821","Ankrd54","362957",3.8191781567685,-0.29277479968033,3.20997423673453,-3.29516709092475,0.00527926146786353,0.0389582295156937,-2.02716897969905,"","ankyrin repeat domain 54 [Source:RGD Symbol;Acc:1309552]"
"ENSRNOG00000015202","3",168621969,168655935,33967,"+",4721,"ENSRNOG00000015202","Dnajc5","79130",80.4294011330998,-0.206274880970586,8.96145297632997,-3.29513341786949,0.00527961604612734,0.0389582295156937,-2.3774447420007,"Autosomal Dominant Nocturnal Frontal Lobe Epilepsy; developmental and epileptic encephalopathy; developmental and epileptic encephalopathy 33; neuronal ceroid lipofuscinosis 4; progressive myoclonus epilepsy; neuronal ceroid lipofuscinosis; early infantile epileptic encephalopathy; Epilepsy; visual epilepsy; benign familial infantile seizures 6","DnaJ heat shock protein family (Hsp40) member C5 [Source:RGD Symbol;Acc:620516]"
"ENSRNOG00000012710","15",98960139,99107787,147649,"+",2143,"ENSRNOG00000012710","Ubac2","361094",17.9712209062338,-0.214073247729722,5.66098526499571,-3.29460469789358,0.00528518660336709,0.0389695047524525,-2.28743648562391,"Holoprosencephaly 5; Anal Atresia, Hypospadias, and Penoscrotal Inversion; Holoprosencephaly","UBA domain containing 2 [Source:RGD Symbol;Acc:1311689]"
"ENSRNOG00000008994","4",146522176,146532785,10610,"+",4079,"ENSRNOG00000008994","Arpc4","297518",26.6240607164657,-0.240429524117546,7.17217799290833,-3.29413255945245,0.00529016598358267,0.0389890133452577,-2.34794550511206,"atrioventricular septal defect 2; psoriasis; Down Syndrome; Long QT Syndrome; Neurodevelopmental Disorders","actin related protein 2/3 complex, subunit 4 [Source:RGD Symbol;Acc:1310096]"
"ENSRNOG00000064976","16",77137584,77138762,1179,"-",1179,"ENSRNOG00000064976","Sox1","100912302",2.9890234331761,0.806213533065396,-0.155102451644845,3.29319180963358,0.0053001015212117,0.0390106150733062,-2.37588094767154,"Factor X Deficiency","SRY-box transcription factor 1 [Source:RGD Symbol;Acc:6487636]"
"ENSRNOG00000003334","5",162514765,162523545,8781,"+",3953,"ENSRNOG00000003334","Klhl21","313743",5.1677830196493,0.220728135451541,4.41643010100362,3.29320963264975,0.00529991311394787,0.0390106150733062,-2.17539879858472,"high grade glioma; Neurodevelopmental Disorders","kelch-like family member 21 [Source:RGD Symbol;Acc:1305863]"
"ENSRNOG00000011329","8",60057402,60079599,22198,"+",3631,"ENSRNOG00000011329","Pkm","25630",155.320588120524,-0.199842803875092,9.45540854947863,-3.29351639308985,0.00529667139484283,0.0390106150733062,-2.38772164858167,"Tay-Sachs Disease; Experimental Mammary Neoplasms; Lymphangioleiomyomatosis; Neoplasm Invasiveness; hepatocellular carcinoma; Animal Mammary Neoplasms; Osteoporosis; colorectal cancer; Bloom Syndrome; Carcinoma","pyruvate kinase M1/2 [Source:RGD Symbol;Acc:3337]"
"ENSRNOG00000017962","17",30871468,31014427,142960,"+",1922,"ENSRNOG00000017962","Serpinb6a","291085",10.0486475504686,-0.237435425817957,4.6865299698289,-3.29283140718704,0.00530391277444831,0.0390214771622556,-2.19793182312745,"Usher syndrome; Weight Gain; autosomal recessive nonsyndromic deafness 91; Hearing Loss","serpin family B member 6A [Source:RGD Symbol;Acc:735108]"
"ENSRNOG00000017074","14",69245854,69322967,77114,"+",1986,"ENSRNOG00000017074","Rab28","117049",25.755343624058,-0.160284302407024,5.7427926876536,-3.29247167651558,0.00530771965350119,0.0390322975223142,-2.29767165955266,"cone-rod dystrophy; retinitis pigmentosa; Cone-Rod Dystrophy 18; fundus dystrophy","RAB28, member RAS oncogene family [Source:RGD Symbol;Acc:620891]"
"ENSRNOG00000016789","9",38929912,38938507,8596,"-",2731,"ENSRNOG00000016789","Actr1b","316333",50.6270336892279,-0.211535988589095,7.4461221417097,-3.29224752785344,0.00531009310490401,0.0390325717539535,-2.3574706109579,"","actin related protein 1B [Source:RGD Symbol;Acc:1307380]"
"ENSRNOG00000015036","1",20802199,20805734,3536,"-",2755,"ENSRNOG00000015036","Ccn2","64032",5.81424546910203,-1.13750848430942,4.41250486387406,-3.29176500825495,0.00531520597626092,0.0390529733735125,-2.12836055906435,"Parkinson's disease; Left Ventricular Hypertrophy; Dwarfism; hypertension; Carotid Artery Injuries; extrahepatic cholestasis; Lung Neoplasms; Experimental Liver Cirrhosis; type 2 diabetes mellitus; Chronic Allograft Nephropathy; Necrosis; congenital diaphragmatic hernia; ovarian cancer; tendinitis; systemic scleroderma; Ureteral Obstruction; Primary Graft Dysfunction; Pulmonary Embolism; membranoproliferative glomerulonephritis; lung disease; Adenocarcinoma; Prenatal Exposure Delayed Effects; Diabetic Retinopathy; bone disease; chronic obstructive pulmonary disease; rheumatoid arthritis; Generalized Arterial Calcification of Infancy, 1; restrictive cardiomyopathy; Aortic Valve Insufficiency; pulmonary hypertension; Experimental Radiation Injuries; congestive heart failure; B-lymphoblastic leukemia/lymphoma; focal segmental glomerulosclerosis; Diabetic Nephropathies; Pulmonary Fibrosis; Experimental Diabetes Mellitus; gestational diabetes; contact dermatitis; Fever; Liver Cirrhosis; Myocardial Infarction; Female Infertility; primary biliary cholangitis; Chronic Hepatitis B; Endomyocardial Fibrosis; Aggressive Fibromatosis; Fibrosis","cellular communication network factor 2 [Source:RGD Symbol;Acc:621392]"
"ENSRNOG00000003517","10",70679518,70688529,9012,"+",3197,"ENSRNOG00000003517","Tbx2","303398",0.638570793549576,0.695621025207264,0.0800941117231765,3.29016632004516,0.00533218114665453,0.0390777547764093,-2.30694810184368,"neuroblastoma; Joubert syndrome; microcephaly; VERTEBRAL ANOMALIES AND VARIABLE ENDOCRINE AND T-CELL DYSFUNCTION; Coronary Artery Disease; genetic disease; Megacolon","T-box transcription factor 2 [Source:RGD Symbol;Acc:1311014]"
"ENSRNOG00000043465","7",106555785,106559378,3594,"-",3175,"ENSRNOG00000043465","Arc","54323",10.4633911882239,-0.533503980798627,5.86858820666014,-3.29117352039001,0.00532148020516482,0.0390777547764093,-2.30036533244922,"Hearing Loss; Cocaine-Related Disorders; Tinnitus; middle cerebral artery infarction; Hearing Loss, Noise-Induced; movement disease; Alzheimer's Disease; visual epilepsy","activity-regulated cytoskeleton-associated protein [Source:RGD Symbol;Acc:62037]"
"ENSRNOG00000016961","2",175665853,175666964,1112,"-",575,"ENSRNOG00000016961","Rps27","94266",55.0759192974338,-0.387526265033522,5.78116892395599,-3.28961660014628,0.00533803067701327,0.0390777547764093,-2.29766740096259,"Diamond-Blackfan Anemia 17; parathyroid carcinoma; dyschromatosis symmetrica hereditaria; IMMUNODEFICIENCY 42; severe congenital neutropenia 5; gastrointestinal stromal tumor; GAND syndrome; MHC class II deficiency","ribosomal protein S27 [Source:RGD Symbol;Acc:621045]"
"ENSRNOG00000001585","11",14895553,14981761,86209,"-",20276,"ENSRNOG00000001585","Nrip1","304157",6.00596121189586,-0.242240563267938,6.78593833772096,-3.29005676204442,0.0053333464345179,0.0390777547764093,-2.3464748007628,"Myocardial Infarction; Osteoporosis; Endometrial Neoplasms; Alzheimer's Disease; CAKUT3; Neurodevelopmental Disorders; congestive heart failure; Schizophrenia; Breast Neoplasms; Postmenopausal Osteoporosis; Long QT Syndrome; Cakut","nuclear receptor interacting protein 1 [Source:RGD Symbol;Acc:1311850]"
"ENSRNOG00000017791","17",51588842,51702080,113239,"+",4919,"ENSRNOG00000017791","Arhgap12","307016",17.7298949664454,-0.240299924228519,6.30560292471647,-3.28989983306824,0.00533501601569062,0.0390777547764093,-2.33143548492877,"","Rho GTPase activating protein 12 [Source:RGD Symbol;Acc:1310017]"
"ENSRNOG00000010496","8",12101594,12120592,18999,"-",4181,"ENSRNOG00000010496","Med17","300367",6.92970989888111,-0.238485813907376,4.8841951697407,-3.29061217497196,0.00532744153829737,0.0390777547764093,-2.22809011230513,"Endometriosis; infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly; Intellectual Disability; microcephaly","mediator complex subunit 17 [Source:RGD Symbol;Acc:1311120]"
"ENSRNOG00000019940","2",174048460,174057042,8583,"+",1072,"ENSRNOG00000019940","Ssr2","295235",26.7393259090858,-0.225598146969428,5.26150437303381,-3.29039461654352,0.00532975374169655,0.0390777547764093,-2.26324007850723,"IMMUNODEFICIENCY 42; MHC class II deficiency; Charcot-Marie-Tooth disease type 2; gastrointestinal stromal tumor; parathyroid carcinoma; Prostatic Neoplasms; dyschromatosis symmetrica hereditaria; severe congenital neutropenia 5; Noonan Syndrome 8","signal sequence receptor subunit 2 [Source:RGD Symbol;Acc:1308365]"
"ENSRNOG00000020433","1",84182788,84251847,69060,"-",4111,"ENSRNOG00000020433","Actn4","63836",30.8656915543207,0.207992408268771,6.91895417588565,3.29026122445319,0.00533117192382403,0.0390777547764093,-2.35156525995584,"Chemical and Drug Induced Liver Injury; chronic kidney disease; Nephrotic Syndrome; Animal Mammary Neoplasms; Coffin-Siris syndrome 2; Carcinoma; focal segmental glomerulosclerosis 1; focal segmental glomerulosclerosis; Experimental Mammary Neoplasms","actinin alpha 4 [Source:RGD Symbol;Acc:61816]"
"ENSRNOG00000005063","6",88377239,88475204,97966,"+",2818,"ENSRNOG00000005063","Atl1","362750",47.0310431223499,-0.204593859332357,7.4426694590092,-3.28946653992258,0.00533962857041791,0.0390777547764093,-2.36281675634832,"hereditary spastic paraplegia 10; limb-girdle muscular dystrophy; hereditary sensory neuropathy type 1D; genetic disease; paraplegia; Charcot-Marie-Tooth Disease; Lingual Thyroids; hereditary spastic paraplegia 3A; hereditary spastic paraplegia; Nervous System Malformations","atlastin GTPase 1 [Source:RGD Symbol;Acc:1359232]"
